critical_threshold,degradation_index,line_id,machine_id,maintenance_state,measurement,measurement_unit,operating_mode,plant_id,runtime_hours,sensor_event_id,sensor_id,sensor_type,service_hours_since_maintenance,threshold_status,timestamp,warning_threshold,event_timestamp,event_date,production_line_id,sensor_value,source_threshold_status,distance_from_warning_threshold,distance_from_critical_threshold,normalised_distance_to_nearest_threshold,warning_breach_flag,critical_breach_flag,near_warning_flag,near_critical_flag,near_threshold_flag,calculated_threshold_status,threshold_consistency_flag,threshold_breach_direction,threshold_margin_percentage,threshold_breach_component_score,recent_downtime_minutes,recent_produced_quantity,recent_rejected_quantity,recent_production_event_count,recent_reject_rate,quality_check_count_for_machine,quality_failure_count_for_machine,quality_alert_count_for_machine,service_interval_proxy_hours,service_overdue_indicator,utilisation_intensity,rolling_mean_3,rolling_max_3,rolling_std_3,rolling_mean_7,rolling_max_7,rolling_std_7,degradation_slope,degradation_status,degradation_signal_flag,degradation_score,degradation_reason,robust_zscore,robust_zscore_abs,robust_zscore_threshold,robust_zscore_anomaly_flag,robust_zscore_status,robust_zscore_score_0_100,isolation_forest_score,isolation_forest_score_0_100,isolation_forest_anomaly_flag,isolation_forest_status,isolation_forest_contamination,isolation_forest_score_interpretation,combined_anomaly_flag,anomaly_score_0_100,maintenance_run_id,near_threshold_component_score,anomaly_component_score,runtime_risk_score,maintenance_state_risk_score,production_context_score,quality_context_score,failure_risk_score,equipment_health_score,risk_level,maintenance_priority,risk_level_sort,recommended_action,recommendation_reason,synthetic_data_flag
8,0.905000,LINE-01-02,MACH-01-02-03,warning_monitor,7.240000,mm_s,standby,PLANT-01,144.280000,EH-000335,SENS-MACH-01-02-03-VIBRATION,vibration,200,warning,2026-01-10 02:00:00+00:00,6.500000,2026-01-10 02:00:00+00:00,2026-01-10,LINE-01-02,7.240000,warning,-0.740000,0.760000,0.493333,True,False,False,False,False,warning,True,above_upper_threshold,-11.384615,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.663295,6.657667,7.240000,0.782195,6.071143,7.240000,0.871798,0.230643,calculated,True,45.867714,sensor_trend_moving_toward_risk; repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,74.802638,60.000000,0.000000,0.000000,47.393939,52.606061,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,True
8,0.883800,LINE-02-01,MACH-02-01-03,warning_monitor,7.070000,mm_s,standby,PLANT-02,208.850000,EH-000485,SENS-MACH-02-01-03-VIBRATION,vibration,245,warning,2026-01-14 02:00:00+00:00,6.500000,2026-01-14 02:00:00+00:00,2026-01-14,LINE-02-01,7.070000,warning,-0.570000,0.930000,0.380000,True,False,False,False,False,warning,True,above_upper_threshold,-8.769231,70.000000,30.000000,206.000000,3.000000,2.000000,0.014563,28,9,10,120.000000,True,0.960142,6.326333,7.070000,0.548606,5.405143,7.070000,1.018563,0.294643,calculated,False,21.211714,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,96.799400,60.000000,28.640777,100.000000,47.194292,52.805708,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,True
8,0.930600,LINE-02-02,MACH-02-02-03,warning_monitor,7.445000,mm_s,standby,PLANT-02,145.890000,EH-000347,SENS-MACH-02-02-03-VIBRATION,vibration,195,warning,2026-01-10 02:00:00+00:00,6.500000,2026-01-10 02:00:00+00:00,2026-01-10,LINE-02-02,7.445000,warning,-0.945000,0.555000,0.370000,True,False,False,False,False,warning,True,above_upper_threshold,-14.538462,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.670697,6.899333,7.445000,0.463031,6.132571,7.445000,1.145050,0.124000,calculated,True,45.100000,sensor_trend_moving_toward_risk; repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,73.772012,60.000000,0.000000,0.000000,47.085802,52.914198,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,True
8,0.860900,LINE-03-02,MACH-03-02-03,warning_monitor,6.887000,mm_s,standby,PLANT-03,65.810000,EH-000179,SENS-MACH-03-02-03-VIBRATION,vibration,137,warning,2026-01-05 02:00:00+00:00,6.500000,2026-01-05 02:00:00+00:00,2026-01-05,LINE-03-02,6.887000,warning,-0.387000,1.113000,0.258000,True,False,False,False,False,warning,True,above_upper_threshold,-5.953846,70.000000,50.000000,217.000000,10.000000,2.000000,0.046083,28,10,11,120.000000,True,0.302547,6.663000,7.530000,0.814892,5.694400,7.530000,1.415910,0.787400,calculated,True,51.666800,sensor_trend_moving_toward_risk; repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,45.926443,60.000000,53.187404,100.000000,46.881697,53.118303,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,True
8,0.916500,LINE-02-02,MACH-02-02-01,warning_monitor,7.332000,mm_s,standby,PLANT-02,192.720000,EH-000451,SENS-MACH-02-02-01-VIBRATION,vibration,233,warning,2026-01-13 02:00:00+00:00,6.500000,2026-01-13 02:00:00+00:00,2026-01-13,LINE-02-02,7.332000,warning,-0.832000,0.668000,0.445333,True,False,False,False,False,warning,True,above_upper_threshold,-12.800000,70.000000,35.000000,197.000000,10.000000,2.000000,0.050761,28,5,7,120.000000,True,0.885987,5.392000,7.332000,1.406799,5.490857,7.332000,1.164513,-0.056643,calculated,False,18.330000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,91.108769,60.000000,41.857022,100.000000,46.425166,53.574834,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,True
8,0.919300,LINE-01-01,MACH-01-01-01,warning_monitor,7.354000,mm_s,standby,PLANT-01,65.590000,EH-000145,SENS-MACH-01-01-01-VIBRATION,vibration,137,warning,2026-01-05 02:00:00+00:00,6.500000,2026-01-05 02:00:00+00:00,2026-01-05,LINE-01-01,7.354000,warning,-0.854000,0.646000,0.430667,True,False,False,False,False,warning,True,above_upper_threshold,-13.138462,70.000000,30.000000,203.000000,10.000000,2.000000,0.049261,28,2,3,120.000000,True,0.301535,6.930000,7.354000,0.496043,6.468200,7.354000,0.702738,0.484000,calculated,True,49.194000,sensor_trend_moving_toward_risk; repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,45.891044,60.000000,37.315271,60.000000,45.588220,54.411780,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,True
8,0.890200,LINE-02-02,MACH-02-02-01,warning_monitor,7.122000,mm_s,standby,PLANT-02,97.140000,EH-000235,SENS-MACH-02-02-01-VIBRATION,vibration,166,warning,2026-01-07 02:00:00+00:00,6.500000,2026-01-07 02:00:00+00:00,2026-01-07,LINE-02-02,7.122000,warning,-0.622000,0.878000,0.414667,True,False,False,False,False,warning,True,above_upper_threshold,-9.569231,70.000000,15.000000,205.000000,5.000000,2.000000,0.024390,28,5,7,120.000000,True,0.446580,6.939333,7.448000,0.506639,6.695714,7.448000,0.508127,0.087536,calculated,True,43.854429,sensor_trend_moving_toward_risk; repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,58.447747,60.000000,18.597561,100.000000,45.467926,54.532074,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,True
8,1.000000,LINE-02-01,MACH-02-01-03,critical_inspection_required,9.327000,mm_s,standby,PLANT-02,16.740000,EH-000053,SENS-MACH-02-01-03-VIBRATION,vibration,94,critical,2026-01-02 02:00:00+00:00,6.500000,2026-01-02 02:00:00+00:00,2026-01-02,LINE-02-01,9.327000,critical,-2.827000,-1.327000,0.884667,False,True,False,False,False,critical,True,above_upper_threshold,-43.492308,100.000000,25.000000,220.000000,4.000000,2.000000,0.018182,28,9,10,120.000000,False,0.076958,6.368000,9.327000,2.959000,6.368000,9.327000,2.959000,0.000000,insufficient_history,False,0.000000,recent_critical_breach,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,26.939577,100.000000,25.378788,100.000000,45.309876,54.690124,medium,medium,2,prioritise_non_binding_maintenance_review,sensor value breached critical threshold,True
90,1.000000,LINE-03-02,MACH-03-02-02,critical_inspection_required,91.388000,celsius,production,PLANT-03,41.080000,EH-000106,SENS-MACH-03-02-02-TEMPERATURE,temperature,108,critical,2026-01-03 12:00:00+00:00,78.000000,2026-01-03 12:00:00+00:00,2026-01-03,LINE-03-02,91.388000,critical,-13.388000,-1.388000,0.115667,False,True,False,False,False,critical,True,above_upper_threshold,-17.164103,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,False,0.188856,73.656000,91.388000,12.558895,73.656000,91.388000,12.558895,0.000000,insufficient_history,False,0.000000,recent_critical_breach,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,34.467110,100.000000,0.000000,0.000000,45.170066,54.829934,medium,medium,2,prioritise_non_binding_maintenance_review,sensor value breached critical threshold,True
8,0.836100,LINE-01-02,MACH-01-02-01,warning_monitor,6.689000,mm_s,standby,PLANT-01,208.780000,EH-000475,SENS-MACH-01-02-01-VIBRATION,vibration,252,warning,2026-01-14 02:00:00+00:00,6.500000,2026-01-14 02:00:00+00:00,2026-01-14,LINE-01-02,6.689000,warning,-0.189000,1.311000,0.126000,True,False,False,False,False,warning,True,above_upper_threshold,-2.907692,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.959820,4.675333,6.689000,1.424651,5.016857,6.762000,1.259887,-0.098643,calculated,False,16.722000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,98.593693,60.000000,0.000000,0.000000,45.133454,54.866546,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,True
8,0.844900,LINE-01-02,MACH-01-02-02,warning_monitor,6.759000,mm_s,standby,PLANT-01,177.270000,EH-000405,SENS-MACH-01-02-02-VIBRATION,vibration,226,warning,2026-01-12 02:00:00+00:00,6.500000,2026-01-12 02:00:00+00:00,2026-01-12,LINE-01-02,6.759000,warning,-0.259000,1.241000,0.172667,True,False,False,False,False,warning,True,above_upper_threshold,-3.984615,70.000000,5.000000,192.000000,16.000000,2.000000,0.083333,28,0,2,120.000000,True,0.814960,6.178333,6.759000,0.587127,5.587143,6.759000,0.796107,0.154071,calculated,False,18.746857,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,86.817235,60.000000,25.000000,40.000000,45.021957,54.978043,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,True
8,0.871600,LINE-03-01,MACH-03-01-01,warning_monitor,6.973000,mm_s,standby,PLANT-03,112.840000,EH-000277,SENS-MACH-03-01-01-VIBRATION,vibration,169,warning,2026-01-08 02:00:00+00:00,6.500000,2026-01-08 02:00:00+00:00,2026-01-08,LINE-03-01,6.973000,warning,-0.473000,1.027000,0.315333,True,False,False,False,False,warning,True,above_upper_threshold,-7.276923,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.518757,6.246333,6.973000,1.012145,6.455143,7.219000,0.801073,-0.073821,calculated,True,42.432000,repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,61.747761,60.000000,0.000000,0.000000,44.748564,55.251436,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: repeated_warning_breaches,True
8,0.836000,LINE-03-01,MACH-03-01-02,warning_monitor,6.688000,mm_s,standby,PLANT-03,96.300000,EH-000243,SENS-MACH-03-01-02-VIBRATION,vibration,157,warning,2026-01-07 02:00:00+00:00,6.500000,2026-01-07 02:00:00+00:00,2026-01-07,LINE-03-01,6.688000,warning,-0.188000,1.312000,0.125333,True,False,False,False,False,warning,True,above_upper_threshold,-2.892308,70.000000,15.000000,197.000000,5.000000,2.000000,0.025381,28,0,5,120.000000,True,0.442718,5.726333,6.688000,1.348704,5.694000,6.923000,1.215624,0.019107,calculated,True,41.949286,sensor_trend_moving_toward_risk; repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,55.991159,60.000000,18.845178,100.000000,44.730790,55.269210,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,True
8,0.889600,LINE-03-02,MACH-03-02-02,warning_monitor,7.117000,mm_s,standby,PLANT-03,193.020000,EH-000465,SENS-MACH-03-02-02-VIBRATION,vibration,230,warning,2026-01-13 02:00:00+00:00,6.500000,2026-01-13 02:00:00+00:00,2026-01-13,LINE-03-02,7.117000,warning,-0.617000,0.883000,0.411333,True,False,False,False,False,warning,True,above_upper_threshold,-9.492308,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.887367,6.045000,7.117000,0.773405,5.800857,7.117000,0.678795,0.161464,calculated,False,19.729571,sensor_trend_moving_toward_risk,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,90.383231,60.000000,0.000000,0.000000,44.503399,55.496601,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,True
8,0.931000,LINE-02-02,MACH-02-02-01,warning_monitor,7.448000,mm_s,standby,PLANT-02,64.940000,EH-000163,SENS-MACH-02-02-01-VIBRATION,vibration,138,warning,2026-01-05 02:00:00+00:00,6.500000,2026-01-05 02:00:00+00:00,2026-01-05,LINE-02-02,7.448000,warning,-0.948000,0.552000,0.368000,True,False,False,False,False,warning,True,above_upper_threshold,-14.584615,70.000000,15.000000,197.000000,8.000000,2.000000,0.040609,28,5,7,120.000000,True,0.298547,6.935000,7.448000,0.372275,6.700000,7.448000,0.533872,0.208900,calculated,True,46.126800,sensor_trend_moving_toward_risk; repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,46.044392,60.000000,22.652284,100.000000,44.264633,55.735367,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,True
8,0.902400,LINE-03-01,MACH-03-01-01,warning_monitor,7.219000,mm_s,standby,PLANT-03,65.640000,EH-000169,SENS-MACH-03-01-01-VIBRATION,vibration,144,warning,2026-01-05 02:00:00+00:00,6.500000,2026-01-05 02:00:00+00:00,2026-01-05,LINE-03-01,7.219000,warning,-0.719000,0.781000,0.479333,True,False,False,False,False,warning,True,above_upper_threshold,-11.061538,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.301765,6.455333,7.219000,0.546566,6.014000,7.219000,1.291193,0.608100,calculated,True,50.345200,sensor_trend_moving_toward_risk; repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,47.704645,60.000000,0.000000,0.000000,44.224737,55.775263,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,True
8,0.834000,LINE-03-01,MACH-03-01-02,warning_monitor,6.672000,mm_s,standby,PLANT-03,64.070000,EH-000171,SENS-MACH-03-01-02-VIBRATION,vibration,129,warning,2026-01-05 02:00:00+00:00,6.500000,2026-01-05 02:00:00+00:00,2026-01-05,LINE-03-01,6.672000,warning,-0.172000,1.328000,0.114667,True,False,False,False,False,warning,True,above_upper_threshold,-2.646154,70.000000,25.000000,182.000000,10.000000,2.000000,0.054945,28,0,5,120.000000,True,0.294548,5.933000,6.923000,1.226874,5.870200,6.923000,1.066329,0.218400,calculated,True,44.300800,sensor_trend_moving_toward_risk; repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,43.582976,60.000000,34.569597,100.000000,44.126086,55.873914,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,True
8,0.868900,LINE-03-01,MACH-03-01-01,warning_monitor,6.951000,mm_s,standby,PLANT-03,80.750000,EH-000205,SENS-MACH-03-01-01-VIBRATION,vibration,141,warning,2026-01-06 02:00:00+00:00,6.500000,2026-01-06 02:00:00+00:00,2026-01-06,LINE-03-01,6.951000,warning,-0.451000,1.049000,0.300667,True,False,False,False,False,warning,True,above_upper_threshold,-6.938462,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,120.000000,True,0.371230,6.713333,7.219000,0.536883,6.170167,7.219000,1.229332,0.481343,calculated,True,48.154114,sensor_trend_moving_toward_risk; repeated_warning_breaches,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,49.362106,60.000000,0.000000,0.000000,44.035139,55.964861,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,True
8,0.818900,LINE-03-02,MACH-03-02-03,warning_monitor,6.551000,mm_s,standby,PLANT-03,145.850000,EH-000359,SENS-MACH-03-02-03-VIBRATION,vibration,190,warning,2026-01-10 02:00:00+00:00,6.500000,2026-01-10 02:00:00+00:00,2026-01-10,LINE-03-02,6.551000,warning,-0.051000,1.449000,0.034000,True,False,False,False,False,warning,True,above_upper_threshold,-0.784615,70.000000,50.000000,181.000000,10.000000,2.000000,0.055249,28,10,11,120.000000,True,0.670513,6.451667,6.551000,0.075230,6.368714,7.530000,0.844455,-0.133429,calculated,False,16.378000,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,0.000000,0.000000,False,insufficient_history_fallback,0.050000,relative_anomaly_score_not_probability,False,0.000000,MAINT-f281a27e7d014de8,0.000000,0.000000,72.475893,60.000000,55.478821,100.000000,43.920925,56.079075,medium,medium,2,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,True
