inspection_id,inspection_timestamp,plant_id,line_id,machine_id,batch_id,product_id,quality_metric,sample_size,defective_units,measured_value,lower_specification_limit,upper_specification_limit,inspection_result,defect_category,severity,inspection_date,production_line_id,measurement_unit,specification_center,specification_range,distance_from_lower_limit,distance_from_upper_limit,normalised_distance_to_nearest_limit,within_specification_flag,below_lower_limit_flag,above_upper_limit_flag,near_limit_flag,warning_limit_flag,specification_failure_direction,specification_margin_percentage,source_inspection_result,calculated_specification_result,specification_consistency_flag,defective_unit_rate,event_id,event_timestamp,produced_quantity,accepted_quantity,rejected_quantity,cycle_time_seconds,target_cycle_time_seconds,downtime_duration_minutes,operating_status,production_yield,first_pass_yield_proxy,first_pass_yield_method,scrap_rate,cycle_time_ratio,baseline_observation_count,center_line,process_standard_deviation,upper_control_limit,lower_control_limit,point_deviation_from_center,outside_control_limit_flag,baseline_method,control_chart_status,spc_rule_codes,spc_signal_flag,spc_triggering_window,spc_evaluation_status,robust_zscore,robust_zscore_abs,robust_zscore_threshold,robust_zscore_anomaly_flag,robust_zscore_status,robust_zscore_score_0_100,isolation_forest_score,isolation_forest_score_0_100,isolation_forest_anomaly_flag,isolation_forest_status,isolation_forest_contamination,isolation_forest_score_interpretation,combined_anomaly_flag,anomaly_score_0_100,quality_run_id,synthetic_data_flag,specification_failure_component_score,near_limit_component_score,spc_signal_component_score,anomaly_component_score,defect_severity_component_score,defective_unit_rate_component_score,recurrence_component_score,quality_risk_score,risk_level,investigation_priority,risk_level_sort,recommended_action,recommendation_reason
QC-000113-1,2026-01-10 06:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260110-LINE0301-1,PROD-003,torque_nm,20,0,50.465000,45.000000,55.000000,pass,,none,2026-01-10,LINE-03-01,Nm,50.000000,10.000000,5.465000,4.535000,0.453500,True,False,False,False,False,,45.350000,pass,pass,True,0.000000,PE-000113,2026-01-10 06:00:00+00:00,82,80,2,64.190000,60,15,under_target,0.975610,0.975610,accepted_quantity_over_produced_quantity_proxy,0.024390,1.069833,18,50.138778,0.333211,51.138412,49.139144,0.326222,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.101882,70.392871,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,70.392871,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,70.392871,0.000000,0.000000,0.000000,14.078574,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000067-1,2026-01-06 14:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,BATCH-PO-20260106-LINE0101-2,PROD-001,surface_finish_ra,20,0,0.906000,0.200000,1.600000,pass,,none,2026-01-06,LINE-01-01,ra,0.900000,1.400000,0.706000,0.694000,0.495714,True,False,False,False,False,,49.571429,pass,pass,True,0.000000,PE-000067,2026-01-06 14:00:00+00:00,112,104,8,52.520000,48,5,running,0.928571,0.928571,accepted_quantity_over_produced_quantity_proxy,0.071429,1.094167,11,0.836727,0.334923,1.841497,-0.168042,0.069273,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.163784,70.292684,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,70.292684,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,70.292684,0.000000,0.000000,0.000000,14.058537,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000141-1,2026-01-12 14:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,BATCH-PO-20260112-LINE0201-2,PROD-001,diameter_mm,20,0,9.952000,9.500000,10.500000,pass,,none,2026-01-12,LINE-02-01,mm,10.000000,1.000000,0.452000,0.548000,0.452000,True,False,False,False,False,,45.200000,pass,pass,True,0.000000,PE-000141,2026-01-12 14:00:00+00:00,113,112,1,45.620000,48,0,running,0.991150,0.991150,accepted_quantity_over_produced_quantity_proxy,0.008850,0.950417,23,9.799435,0.674460,11.822814,7.776055,0.152565,False,expanding_prior_observations,calculated,,False,,calculated,-0.092168,0.092168,3.500000,False,calculated,2.633363,-0.178767,70.011644,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,70.011644,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,70.011644,0.000000,0.000000,100.000000,14.002329,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000093-1,2026-01-08 14:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,BATCH-PO-20260108-LINE0201-2,PROD-005,diameter_mm,20,0,10.006000,9.500000,10.500000,pass,,none,2026-01-08,LINE-02-01,mm,10.000000,1.000000,0.506000,0.494000,0.494000,True,False,False,False,False,,49.400000,pass,pass,True,0.000000,PE-000093,2026-01-08 14:00:00+00:00,121,121,0,47.270000,42,10,running,1.000000,1.000000,accepted_quantity_over_produced_quantity_proxy,0.000000,1.125476,15,9.787333,0.698800,11.883732,7.690935,0.218667,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.171474,67.155410,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,67.155410,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,67.155410,0.000000,0.000000,80.000000,13.431082,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000009-1,2026-01-01 14:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,BATCH-PO-20260101-LINE0201-2,PROD-002,diameter_mm,20,0,9.528000,9.500000,10.500000,pass,,none,2026-01-01,LINE-02-01,mm,10.000000,1.000000,0.028000,0.972000,0.028000,True,False,False,True,True,,2.800000,pass,pass,True,0.000000,PE-000009,2026-01-01 14:00:00+00:00,104,101,3,51.150000,54,10,running,0.971154,0.971154,accepted_quantity_over_produced_quantity_proxy,0.028846,0.947222,1,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.168847,66.126862,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,66.126862,QUALITY-ea15caf8c05763b0,True,0.000000,40.000000,0.000000,66.126862,0.000000,0.000000,0.000000,13.225372,low,low,3,monitor_near_limit_quality_metric,measurement is near a specification limit
QC-000092-1,2026-01-08 14:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260108-LINE0102-2,PROD-004,torque_nm,20,0,50.465000,45.000000,55.000000,pass,,none,2026-01-08,LINE-01-02,Nm,50.000000,10.000000,5.465000,4.535000,0.453500,True,False,False,False,False,,45.350000,pass,pass,True,0.000000,PE-000092,2026-01-08 14:00:00+00:00,117,114,3,75.230000,66,0,running,0.974359,0.974359,accepted_quantity_over_produced_quantity_proxy,0.025641,1.139848,15,50.135600,0.481469,51.580008,48.691192,0.329400,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.099229,66.068282,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,66.068282,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,66.068282,0.000000,0.000000,0.000000,13.213656,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000132-1,2026-01-11 14:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,BATCH-PO-20260111-LINE0302-2,PROD-007,diameter_mm,20,0,10.447000,9.500000,10.500000,pass,,none,2026-01-11,LINE-03-02,mm,10.000000,1.000000,0.947000,0.053000,0.053000,True,False,False,False,True,,5.300000,pass,pass,True,0.000000,PE-000132,2026-01-11 14:00:00+00:00,102,94,8,51.820000,54,0,running,0.921569,0.921569,accepted_quantity_over_produced_quantity_proxy,0.078431,0.959630,21,10.105810,0.545356,11.741877,8.469742,0.341190,False,expanding_prior_observations,calculated,,False,,calculated,0.770138,0.770138,3.500000,False,calculated,22.003945,-0.123391,64.744759,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,64.744759,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,64.744759,0.000000,0.000000,100.000000,12.948952,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000160-1,2026-01-14 06:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,BATCH-PO-20260114-LINE0202-1,PROD-006,surface_finish_ra,20,0,1.444000,0.200000,1.600000,pass,,none,2026-01-14,LINE-02-02,ra,0.900000,1.400000,1.244000,0.156000,0.111429,True,False,False,False,False,,11.142857,pass,pass,True,0.000000,PE-000160,2026-01-14 06:00:00+00:00,113,110,3,54.190000,48,0,running,0.973451,0.973451,accepted_quantity_over_produced_quantity_proxy,0.026549,1.128958,26,0.671423,0.675763,2.698712,-1.355866,0.772577,False,expanding_prior_observations,calculated,,False,,calculated,1.149244,1.149244,3.500000,False,calculated,32.835549,-0.149525,64.696590,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,64.696590,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,64.696590,0.000000,0.000000,100.000000,12.939318,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000074-1,2026-01-07 06:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260107-LINE0102-1,PROD-001,torque_nm,20,0,50.282000,45.000000,55.000000,pass,,none,2026-01-07,LINE-01-02,Nm,50.000000,10.000000,5.282000,4.718000,0.471800,True,False,False,False,False,,47.180000,pass,pass,True,0.000000,PE-000074,2026-01-07 06:00:00+00:00,119,116,3,51.100000,48,15,running,0.974790,0.974790,accepted_quantity_over_produced_quantity_proxy,0.025210,1.064583,12,50.051250,0.447254,51.393012,48.709488,0.230750,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.096471,64.232452,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,64.232452,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,64.232452,0.000000,0.000000,0.000000,12.846490,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000025-1,2026-01-03 06:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,BATCH-PO-20260103-LINE0101-1,PROD-004,surface_finish_ra,20,0,1.241000,0.200000,1.600000,pass,,none,2026-01-03,LINE-01-01,ra,0.900000,1.400000,1.041000,0.359000,0.256429,True,False,False,False,False,,25.642857,pass,pass,True,0.000000,PE-000025,2026-01-03 06:00:00+00:00,114,113,1,61.830000,66,5,running,0.991228,0.991228,accepted_quantity_over_produced_quantity_proxy,0.008772,0.936818,4,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.149063,63.974807,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,63.974807,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,63.974807,0.000000,0.000000,0.000000,12.794961,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000070-1,2026-01-06 14:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,BATCH-PO-20260106-LINE0202-2,PROD-004,surface_finish_ra,20,0,0.209000,0.200000,1.600000,pass,,none,2026-01-06,LINE-02-02,ra,0.900000,1.400000,0.009000,1.391000,0.006429,True,False,False,True,True,,0.642857,pass,pass,True,0.000000,PE-000070,2026-01-06 14:00:00+00:00,106,103,3,62.500000,66,15,running,0.971698,0.971698,accepted_quantity_over_produced_quantity_proxy,0.028302,0.946970,11,0.541727,0.816677,2.991758,-1.908303,-0.332727,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.147819,63.958257,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,63.958257,QUALITY-ea15caf8c05763b0,True,0.000000,40.000000,0.000000,63.958257,0.000000,0.000000,60.000000,12.791651,low,low,3,monitor_near_limit_quality_metric,measurement is near a specification limit
QC-000049-1,2026-01-05 06:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,BATCH-PO-20260105-LINE0101-1,PROD-006,surface_finish_ra,20,0,1.072000,0.200000,1.600000,pass,,none,2026-01-05,LINE-01-01,ra,0.900000,1.400000,0.872000,0.528000,0.377143,True,False,False,False,False,,37.714286,pass,pass,True,0.000000,PE-000049,2026-01-05 06:00:00+00:00,96,88,8,44.270000,48,25,degraded,0.916667,0.916667,accepted_quantity_over_produced_quantity_proxy,0.083333,0.922292,8,0.891000,0.329440,1.879321,-0.097321,0.181000,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.148351,63.669271,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,63.669271,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,63.669271,0.000000,0.000000,0.000000,12.733854,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000005-1,2026-01-01 06:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260101-LINE0301-1,PROD-006,torque_nm,20,0,49.663000,45.000000,55.000000,pass,,none,2026-01-01,LINE-03-01,Nm,50.000000,10.000000,4.663000,5.337000,0.466300,True,False,False,False,False,,46.630000,pass,pass,True,0.000000,PE-000005,2026-01-01 06:00:00+00:00,99,94,5,48.310000,48,15,running,0.949495,0.949495,accepted_quantity_over_produced_quantity_proxy,0.050505,1.006458,0,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.091093,62.938007,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,62.938007,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,62.938007,0.000000,0.000000,0.000000,12.587601,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000116-1,2026-01-10 14:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260110-LINE0102-2,PROD-006,torque_nm,20,0,50.590000,45.000000,55.000000,pass,,none,2026-01-10,LINE-01-02,Nm,50.000000,10.000000,5.590000,4.410000,0.441000,True,False,False,False,False,,44.100000,pass,pass,True,0.000000,PE-000116,2026-01-10 14:00:00+00:00,123,118,5,47.080000,48,15,running,0.959350,0.959350,accepted_quantity_over_produced_quantity_proxy,0.040650,0.980833,19,50.131842,0.471045,51.544976,48.718708,0.458158,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.093449,62.220280,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,62.220280,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,62.220280,0.000000,0.000000,0.000000,12.444056,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000077-1,2026-01-07 06:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260107-LINE0301-1,PROD-004,torque_nm,20,0,50.184000,45.000000,55.000000,pass,,none,2026-01-07,LINE-03-01,Nm,50.000000,10.000000,5.184000,4.816000,0.481600,True,False,False,False,False,,48.160000,pass,pass,True,0.000000,PE-000077,2026-01-07 06:00:00+00:00,108,103,5,76.220000,66,15,running,0.953704,0.953704,accepted_quantity_over_produced_quantity_proxy,0.046296,1.154848,12,49.994000,0.276824,50.824472,49.163528,0.190000,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.088257,60.978709,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,60.978709,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,60.978709,0.000000,0.000000,0.000000,12.195742,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000128-1,2026-01-11 14:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260111-LINE0102-2,PROD-003,torque_nm,20,0,50.642000,45.000000,55.000000,pass,,none,2026-01-11,LINE-01-02,Nm,50.000000,10.000000,5.642000,4.358000,0.435800,True,False,False,False,False,,43.580000,pass,pass,True,0.000000,PE-000128,2026-01-11 14:00:00+00:00,96,94,2,64.630000,60,25,degraded,0.979167,0.979167,accepted_quantity_over_produced_quantity_proxy,0.020833,1.077167,21,50.133619,0.468164,51.538111,48.729127,0.508381,False,expanding_prior_observations,calculated,,False,,calculated,0.796131,0.796131,3.500000,False,calculated,22.746604,-0.090609,60.329352,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,60.329352,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,60.329352,0.000000,0.000000,0.000000,12.065870,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000164-1,2026-01-14 14:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260114-LINE0102-2,PROD-002,torque_nm,20,0,49.652000,45.000000,55.000000,pass,,none,2026-01-14,LINE-01-02,Nm,50.000000,10.000000,4.652000,5.348000,0.465200,True,False,False,False,False,,46.520000,pass,pass,True,0.000000,PE-000164,2026-01-14 14:00:00+00:00,78,73,5,56.760000,54,25,degraded,0.935897,0.935897,accepted_quantity_over_produced_quantity_proxy,0.064103,1.051111,27,50.110889,0.487230,51.572579,48.649199,-0.458889,False,expanding_prior_observations,calculated,,False,,calculated,-1.210641,1.210641,3.500000,False,calculated,34.589744,-0.089658,59.696082,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,59.696082,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,59.696082,0.000000,0.000000,0.000000,11.939216,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000051-1,2026-01-05 06:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,BATCH-PO-20260105-LINE0201-1,PROD-008,diameter_mm,20,0,10.184000,9.500000,10.500000,pass,,none,2026-01-05,LINE-02-01,mm,10.000000,1.000000,0.684000,0.316000,0.316000,True,False,False,False,False,,31.600000,pass,pass,True,0.000000,PE-000051,2026-01-05 06:00:00+00:00,80,72,8,68.670000,60,25,degraded,0.900000,0.900000,accepted_quantity_over_produced_quantity_proxy,0.100000,1.144500,8,9.613750,0.853651,12.174703,7.052797,0.570250,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.150958,59.120788,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,59.120788,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,59.120788,0.000000,0.000000,40.000000,11.824158,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000163-1,2026-01-14 14:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,BATCH-PO-20260114-LINE0101-2,PROD-001,surface_finish_ra,20,0,0.210000,0.200000,1.600000,pass,,none,2026-01-14,LINE-01-01,ra,0.900000,1.400000,0.010000,1.390000,0.007143,True,False,False,True,True,,0.714286,pass,pass,True,0.000000,PE-000163,2026-01-14 14:00:00+00:00,113,112,1,55.510000,48,5,running,0.991150,0.991150,accepted_quantity_over_produced_quantity_proxy,0.008850,1.156458,27,0.912370,0.430708,2.204494,-0.379753,-0.702370,False,expanding_prior_observations,calculated,,False,,calculated,-2.068070,2.068070,3.500000,False,calculated,59.087728,-0.067195,28.838666,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,59.087728,QUALITY-ea15caf8c05763b0,True,0.000000,40.000000,0.000000,59.087728,0.000000,0.000000,40.000000,11.817546,low,low,3,monitor_near_limit_quality_metric,measurement is near a specification limit
QC-000139-1,2026-01-12 14:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,BATCH-PO-20260112-LINE0101-2,PROD-007,surface_finish_ra,20,0,0.978000,0.200000,1.600000,pass,,none,2026-01-12,LINE-01-01,ra,0.900000,1.400000,0.778000,0.622000,0.444286,True,False,False,False,False,,44.428571,pass,pass,True,0.000000,PE-000139,2026-01-12 14:00:00+00:00,91,83,8,52.570000,54,0,running,0.912088,0.912088,accepted_quantity_over_produced_quantity_proxy,0.087912,0.973519,23,0.914609,0.463103,2.303918,-0.474701,0.063391,False,expanding_prior_observations,calculated,,False,,calculated,0.351420,0.351420,3.500000,False,calculated,10.040576,-0.136696,58.667401,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,58.667401,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,58.667401,0.000000,0.000000,40.000000,11.733480,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000130-1,2026-01-11 14:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,BATCH-PO-20260111-LINE0202-2,PROD-005,surface_finish_ra,20,0,0.861000,0.200000,1.600000,pass,,none,2026-01-11,LINE-02-02,ra,0.900000,1.400000,0.661000,0.739000,0.472143,True,False,False,False,False,,47.214286,pass,pass,True,0.000000,PE-000130,2026-01-11 14:00:00+00:00,100,95,5,47.450000,42,0,running,0.950000,0.950000,accepted_quantity_over_produced_quantity_proxy,0.050000,1.129762,21,0.704524,0.704753,2.818784,-1.409736,0.156476,False,expanding_prior_observations,calculated,,False,,calculated,0.123715,0.123715,3.500000,False,calculated,3.534709,-0.135022,58.421180,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,58.421180,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,58.421180,0.000000,0.000000,80.000000,11.684236,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000065-1,2026-01-06 06:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,BATCH-PO-20260106-LINE0301-1,PROD-007,torque_nm,20,0,49.726000,45.000000,55.000000,pass,,none,2026-01-06,LINE-03-01,Nm,50.000000,10.000000,4.726000,5.274000,0.472600,True,False,False,False,False,,47.260000,pass,pass,True,0.000000,PE-000065,2026-01-06 06:00:00+00:00,111,110,1,51.180000,54,40,degraded,0.990991,0.990991,accepted_quantity_over_produced_quantity_proxy,0.009009,0.947778,10,49.956600,0.205330,50.572589,49.340611,-0.230600,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.083689,57.822448,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,57.822448,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,57.822448,0.000000,0.000000,0.000000,11.564490,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000140-1,2026-01-12 14:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260112-LINE0102-2,PROD-008,torque_nm,20,0,49.363000,45.000000,55.000000,pass,,none,2026-01-12,LINE-01-02,Nm,50.000000,10.000000,4.363000,5.637000,0.436300,True,False,False,False,False,,43.630000,pass,pass,True,0.000000,PE-000140,2026-01-12 14:00:00+00:00,99,91,8,63.680000,60,0,running,0.919192,0.919192,accepted_quantity_over_produced_quantity_proxy,0.080808,1.061333,23,50.126043,0.481205,51.569657,48.682430,-0.763043,False,expanding_prior_observations,calculated,,False,,calculated,-2.012550,2.012550,3.500000,False,calculated,57.501438,-0.021241,14.142574,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,57.501438,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,57.501438,0.000000,0.000000,0.000000,11.500288,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000134-1,2026-01-12 06:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260112-LINE0102-1,PROD-002,torque_nm,20,0,49.451000,45.000000,55.000000,pass,,none,2026-01-12,LINE-01-02,Nm,50.000000,10.000000,4.451000,5.549000,0.445100,True,False,False,False,False,,44.510000,pass,pass,True,0.000000,PE-000134,2026-01-12 06:00:00+00:00,93,85,8,60.540000,54,5,under_target,0.913978,0.913978,accepted_quantity_over_produced_quantity_proxy,0.086022,1.121111,22,50.156727,0.469498,51.565222,48.748232,-0.705727,False,expanding_prior_observations,calculated,,False,,calculated,-1.998823,1.998823,3.500000,False,calculated,57.109233,-0.033697,22.436081,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,57.109233,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,57.109233,0.000000,0.000000,0.000000,11.421847,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000044-1,2026-01-04 14:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260104-LINE0102-2,PROD-008,torque_nm,20,0,50.345000,45.000000,55.000000,pass,,none,2026-01-04,LINE-01-02,Nm,50.000000,10.000000,5.345000,4.655000,0.465500,True,False,False,False,False,,46.550000,pass,pass,True,0.000000,PE-000044,2026-01-04 14:00:00+00:00,107,99,8,64.390000,60,40,degraded,0.925234,0.925234,accepted_quantity_over_produced_quantity_proxy,0.074766,1.073167,7,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.084648,56.360196,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,56.360196,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,56.360196,0.000000,0.000000,0.000000,11.272039,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000056-1,2026-01-05 14:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260105-LINE0102-2,PROD-005,torque_nm,20,0,50.574000,45.000000,55.000000,pass,,none,2026-01-05,LINE-01-02,Nm,50.000000,10.000000,5.574000,4.426000,0.442600,True,False,False,False,False,,44.260000,pass,pass,True,0.000000,PE-000056,2026-01-05 14:00:00+00:00,85,80,5,47.870000,42,40,degraded,0.941176,0.941176,accepted_quantity_over_produced_quantity_proxy,0.058824,1.139762,9,50.025111,0.439409,51.343338,48.706884,0.548889,False,expanding_prior_observations,calculated,,False,,calculated,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.083739,55.755194,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,55.755194,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,55.755194,0.000000,0.000000,0.000000,11.151039,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
QC-000038-1,2026-01-04 06:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,BATCH-PO-20260104-LINE0102-1,PROD-002,torque_nm,20,0,50.587000,45.000000,55.000000,pass,,none,2026-01-04,LINE-01-02,Nm,50.000000,10.000000,5.587000,4.413000,0.441300,True,False,False,False,False,,44.130000,pass,pass,True,0.000000,PE-000038,2026-01-04 06:00:00+00:00,124,119,5,51.160000,54,0,running,0.959677,0.959677,accepted_quantity_over_produced_quantity_proxy,0.040323,0.947407,6,,,,,,False,expanding_prior_observations,insufficient_history,,False,,insufficient_history,0.000000,0.000000,3.500000,False,insufficient_history,0.000000,-0.083604,55.665345,False,retrospective_batch_diagnostic,0.050000,relative_anomaly_score_not_probability,False,55.665345,QUALITY-ea15caf8c05763b0,True,0.000000,0.000000,0.000000,55.665345,0.000000,0.000000,0.000000,11.133069,low,low,3,continue_standard_quality_monitoring,quality risk remained below alert thresholds
